,X,Y,time
4020,12.55923,-6.020217,68135590.0
4021,12.500864,-5.9843597,68152540.0
4022,12.511503,-5.9928975,68169490.0
4023,12.50435,-6.0016723,68186440.0
4024,12.603364,-6.0753794,68203390.0
4025,12.597572,-6.0745296,68220340.0
4026,12.518269,-5.9970655,68237290.0
4027,12.508012,-5.998723,68254240.0
4028,12.407184,-5.9815927,68271180.0
4029,12.41683,-5.9880786,68288136.0
4030,12.431913,-6.000305,68305090.0
4031,12.430129,-5.995003,68322030.0
4032,12.477856,-5.994665,68338984.0
4033,12.459969,-6.0033035,68355940.0
4034,12.486757,-6.0143948,68372880.0
4035,12.425483,-6.005169,68389830.0
4036,12.440544,-6.026867,68406776.0
4037,12.453932,-6.033584,68423730.0
4038,12.442497,-6.02935,68440680.0
4039,12.3928795,-6.0141916,68457624.0
4040,12.451004,-6.0235167,68474580.0
4041,12.393307,-6.0129967,68491530.0
4042,12.504968,-6.0804386,68508470.0
4043,12.452009,-6.0559945,68525420.0
4044,12.46106,-6.069849,68542370.0
4045,12.592938,-6.140151,68559320.0
4046,12.399975,-6.078475,68576270.0
4047,12.367953,-6.0773335,68593220.0
4048,12.3675995,-6.077298,68610170.0
4049,12.464527,-6.1007695,68627120.0
4050,12.388798,-6.114047,68644060.0
4051,12.503743,-6.1652203,68661016.0
4052,12.358681,-6.1358194,68677970.0
4053,12.313193,-6.125762,68694910.0
4054,12.38331,-6.137829,68711864.0
4055,12.327026,-6.150185,68728820.0
4056,12.478411,-6.2328715,68745760.0
4057,12.501278,-6.2610292,68762710.0
4058,12.388982,-6.218112,68779660.0
4059,12.355707,-6.2490892,68796610.0
4060,12.41286,-6.2397165,68813560.0
4061,12.26772,-6.236685,68830510.0
4062,12.26772,-6.236685,68847460.0
4063,12.373699,-6.245469,68864410.0
4064,12.356791,-6.2460423,68881350.0
4065,12.318859,-6.2829666,68898300.0
4066,12.29126,-6.2804546,68915256.0
4067,12.223535,-6.3263826,68932200.0
4068,12.3249855,-6.3027077,68949150.0
4069,12.328299,-6.3012896,68966104.0
4070,12.241455,-6.3528757,68983050.0
4071,12.249815,-6.3604975,69000000.0
4072,12.249765,-6.410514,69016950.0
4073,12.218305,-6.473444,69033896.0
4074,12.197029,-6.5203114,69050850.0
4075,12.201498,-6.5434628,69067790.0
4076,12.196791,-6.564975,69084744.0
4077,12.194767,-6.564375,69101700.0
4078,12.183413,-6.5971828,69118640.0
4079,12.185265,-6.6136007,69135590.0
4080,12.172059,-6.660065,69152540.0
4081,12.168303,-6.736205,69169490.0
4082,12.152096,-6.7772126,69186440.0
4083,12.149297,-6.8021193,69203390.0
4084,12.152554,-6.818365,69220340.0
4085,12.140936,-6.8246794,69237290.0
4086,12.141217,-6.8421946,69254240.0
4087,12.1326,-6.8733215,69271180.0
4088,12.149365,-6.9502697,69288136.0
4089,12.135622,-6.968209,69305090.0
4090,12.13896,-7.005067,69322030.0
4091,12.126146,-7.0072136,69338984.0
4092,12.183497,-7.088509,69355940.0
4093,12.140228,-7.106576,69372880.0
4094,12.1730175,-7.158454,69389830.0
4095,12.254417,-7.196906,69406776.0
4096,12.268398,-7.247625,69423730.0
4097,12.271166,-7.269038,69440680.0
4098,12.292454,-7.2891583,69457624.0
4099,12.316352,-7.316278,69474580.0
4100,12.313894,-7.3143754,69491530.0
4101,12.346344,-7.3323374,69508470.0
4102,12.411272,-7.3527565,69525420.0
4103,12.3368025,-7.3746,69542370.0
4104,12.357588,-7.3917046,69559320.0
4105,12.520029,-7.4147635,69576270.0
4106,12.386835,-7.4198036,69593220.0
4107,12.580542,-7.418686,69610170.0
4108,12.511938,-7.4343433,69627120.0
4109,12.6754,-7.3664575,69644060.0
4110,12.71838,-7.370963,69661016.0
4111,12.730349,-7.358077,69677970.0
4112,12.742222,-7.3382454,69694910.0
4113,12.694122,-7.388111,69711864.0
4114,12.736383,-7.323929,69728820.0
4115,12.739921,-7.268945,69745760.0
4116,12.740068,-7.2646236,69762710.0
4117,12.767581,-7.2408066,69779660.0
4118,12.785789,-7.197503,69796610.0
4119,12.792658,-7.1281343,69813560.0
4120,12.811064,-7.0605774,69830510.0
4121,12.82004,-7.020437,69847460.0
4122,12.824799,-7.0110154,69864410.0
4123,12.817186,-6.979744,69881350.0
4124,12.832489,-6.9123487,69898300.0
4125,12.847931,-6.842238,69915256.0
4126,12.8495865,-6.798666,69932200.0
4127,12.858906,-6.7781744,69949150.0
4128,12.85804,-6.7586412,69966104.0
4129,12.866625,-6.682364,69983050.0
4130,12.8643055,-6.602523,70000000.0
4131,12.875641,-6.5629992,70016950.0
4132,12.877993,-6.5435505,70033896.0
4133,12.878451,-6.514425,70050850.0
4134,12.900955,-6.4477663,70067790.0
4135,12.915307,-6.375016,70084744.0
4136,12.932834,-6.331664,70101700.0
4137,12.927809,-6.30436,70118640.0
4138,12.941458,-6.282676,70135590.0
4139,12.956923,-6.23771,70152540.0
4140,12.974564,-6.165167,70169490.0
4141,13.009035,-6.1030846,70186440.0
4142,13.006697,-6.07777,70203390.0
4143,13.020826,-6.049444,70220340.0
4144,13.0329,-6.030038,70237290.0
4145,13.132151,-5.861144,70254240.0
4146,13.173117,-5.8132,70271180.0
4147,13.116603,-5.8625293,70288136.0
4148,13.113376,-5.837357,70305090.0
4149,13.221165,-5.7379856,70322030.0
4150,13.146421,-5.798418,70338984.0
4151,13.281971,-5.6479692,70355940.0
4152,13.333257,-5.5936933,70372880.0
4153,13.236786,-5.653119,70389830.0
4154,13.365139,-5.5666595,70406776.0
4155,13.284281,-5.6086674,70423730.0
4156,13.321127,-5.5902677,70440680.0
4157,13.365032,-5.5468464,70457624.0
4158,13.49566,-5.4520845,70474580.0
4159,13.527899,-5.42097,70491530.0
4160,13.421112,-5.4430857,70508470.0
4161,13.457182,-5.422538,70525420.0
4162,13.616146,-5.3553295,70542370.0
4163,13.679691,-5.333064,70559320.0
4164,13.720604,-5.3103676,70576270.0
4165,13.739586,-5.304702,70593220.0
4166,13.615414,-5.2987466,70610170.0
4167,13.660961,-5.282007,70627120.0
4168,13.857207,-5.277144,70644060.0
4169,13.929388,-5.2886763,70661016.0
4170,13.952713,-5.297009,70677970.0
4171,13.96231,-5.2945156,70694910.0
4172,14.008724,-5.2941985,70711864.0
4173,14.074745,-5.3436804,70728820.0
4174,14.106056,-5.3952637,70745760.0
4175,14.129536,-5.4179153,70762710.0
4176,14.145054,-5.4440055,70779660.0
4177,14.169197,-5.4397187,70796610.0
4178,14.18679,-5.4553804,70813560.0
4179,14.21048,-5.540403,70830510.0
4180,14.213158,-5.60859,70847460.0
4181,14.230701,-5.631896,70864410.0
4182,14.215061,-5.655511,70881350.0
4183,14.2106695,-5.693737,70898300.0
4184,14.231455,-5.7559247,70915256.0
4185,14.221948,-5.8250856,70932200.0
4186,14.185029,-5.8698053,70949150.0
4187,14.184547,-5.893855,70966104.0
4188,14.180283,-5.8973,70983050.0
4189,14.176523,-5.940753,71000000.0
4190,14.123104,-5.9820566,71016950.0
4191,14.0664215,-6.007692,71033896.0
4192,14.16926,-6.0066986,71050850.0
4193,14.1717205,-6.0245323,71067790.0
4194,14.16917,-6.0454473,71084744.0
4195,14.008234,-6.0496836,71101700.0
4196,14.1364,-6.0738993,71118640.0
4197,14.068145,-6.074019,71135590.0
4198,13.859067,-6.082453,71152540.0
4199,13.811775,-6.0715246,71169490.0
4200,13.78666,-6.080966,71186440.0
4201,13.772289,-6.078929,71203390.0
4202,13.864889,-6.0897465,71220340.0
4203,13.714434,-6.0728917,71237290.0
4204,13.641932,-6.029438,71254240.0
4205,13.695623,-6.058756,71271180.0
4206,13.586121,-5.9649687,71288136.0
4207,13.639662,-6.0610714,71305090.0
4208,13.620309,-6.0365076,71322030.0
4209,13.5736685,-5.9875364,71338984.0
4210,13.526284,-5.924974,71355940.0
4211,13.49452,-5.908907,71372880.0
4212,13.469713,-5.890807,71389830.0
4213,13.476807,-5.8811493,71406776.0
4214,13.45286,-5.8340015,71423730.0
4215,13.414503,-5.788615,71440680.0
4216,13.405262,-5.7190876,71457624.0
4217,13.418243,-5.5693665,71474580.0
4218,13.377388,-5.6728354,71491530.0
4219,13.364985,-5.6522985,71508470.0
4220,13.367994,-5.63213,71525420.0
4221,13.392045,-5.5628567,71542370.0
4222,13.394833,-5.5081115,71559320.0
4223,13.418879,-5.469661,71576270.0
4224,13.406988,-5.4366517,71593220.0
4225,13.423128,-5.4210453,71610170.0
4226,13.489811,-5.315501,71627120.0
4227,13.465511,-5.3145604,71644060.0
4228,13.5002775,-5.2692375,71661016.0
4229,inf,-inf,71677970.0
4230,13.646639,-5.193704,71694910.0
4231,inf,-inf,71711864.0
4232,inf,-inf,71728820.0
4233,inf,-inf,71745760.0
4234,inf,-inf,71762710.0
4235,inf,-inf,71779660.0
4236,inf,-inf,71796610.0
4237,inf,-inf,71813560.0
4238,inf,-inf,71830510.0
4239,13.773495,-5.094968,71847460.0
4240,inf,-inf,71864410.0
4241,13.736667,-5.0688477,71881350.0
4242,13.731392,-5.0646963,71898300.0
4243,13.650623,-5.0790014,71915256.0
4244,13.791269,-5.0622993,71932200.0
4245,13.658222,-5.054098,71949150.0
4246,13.8136,-5.089984,71966104.0
4247,13.815683,-5.086952,71983050.0
4248,13.8381195,-5.0924854,72000000.0
4249,13.8381195,-5.0924854,72016950.0
4250,13.8381195,-5.0924854,72033896.0
4251,13.837326,-5.098262,72050850.0
4252,13.837326,-5.098262,72067790.0
4253,13.841925,-5.087287,72084744.0
4254,13.8464985,-5.084071,72101700.0
4255,13.810085,-5.0737567,72118640.0
4256,13.807314,-5.0789666,72135590.0
4257,13.807314,-5.0789666,72152540.0
4258,13.807228,-5.0822797,72169490.0
4259,13.955578,-5.1269436,72186440.0
4260,14.004108,-5.1553683,72203390.0
4261,14.028554,-5.1807885,72220340.0
4262,14.02676,-5.1809044,72237290.0
4263,14.029392,-5.1844435,72254240.0
4264,14.05537,-5.172391,72271180.0
4265,14.128856,-5.21955,72288136.0
4266,14.175999,-5.2713475,72305090.0
4267,14.215991,-5.319461,72322030.0
4268,14.219238,-5.3206873,72338984.0
4269,14.231506,-5.322191,72355940.0
4270,14.292935,-5.364582,72372880.0
4271,14.316223,-5.4421654,72389830.0
4272,14.333126,-5.484214,72406776.0
4273,14.328967,-5.3903384,72423730.0
4274,14.358042,-5.535765,72440680.0
4275,14.36293,-5.5787377,72457624.0
4276,14.388195,-5.6533394,72474580.0
4277,14.373344,-5.7252088,72491530.0
4278,14.347621,-5.7488713,72508470.0
4279,14.336262,-5.76968,72525420.0
4280,14.3559475,-5.814921,72542370.0
4281,14.300274,-5.870845,72559320.0
4282,14.384314,-5.842378,72576270.0
4283,14.232625,-5.922831,72593220.0
4284,14.364191,-5.9070587,72610170.0
4285,14.351856,-5.92279,72627120.0
4286,14.303418,-5.9466853,72644060.0
4287,14.08131,-5.9682417,72661016.0
4288,14.035475,-5.961128,72677970.0
4289,14.018248,-5.9623613,72694910.0
4290,14.001753,-5.95341,72711864.0
4291,13.975275,-5.9626136,72728820.0
4292,14.024051,-5.9830317,72745760.0
4293,13.95097,-5.9609933,72762710.0
4294,13.937473,-5.9523177,72779660.0
4295,13.861456,-5.833994,72796610.0
4296,13.8869095,-5.9345713,72813560.0
4297,13.856674,-5.8683376,72830510.0
4298,13.8312645,-5.78794,72847460.0
4299,13.819218,-5.744296,72864410.0
4300,13.80814,-5.7282276,72881350.0
4301,13.796549,-5.7091074,72898300.0
4302,13.788869,-5.68214,72915256.0
4303,13.799917,-5.676142,72932200.0
4304,13.805378,-5.5925527,72949150.0
4305,13.841712,-5.5341096,72966104.0
4306,13.97095,-5.435055,72983050.0
4307,13.968655,-5.4224815,73000000.0
4308,13.989124,-5.4045897,73016950.0
4309,14.017047,-5.364431,73033896.0
4310,14.030428,-5.3825994,73050850.0
4311,14.126385,-5.303579,73067790.0
4312,14.153346,-5.289608,73084744.0
4313,14.159394,-5.2740154,73101700.0
4314,14.180994,-5.254422,73118640.0
4315,14.194539,-5.2540054,73135590.0
4316,14.219154,-5.2348356,73152540.0
4317,14.284971,-5.226446,73169490.0
4318,14.193904,-5.224819,73186440.0
4319,14.232588,-5.2120175,73203390.0
4320,14.37636,-5.220804,73220340.0
4321,14.27566,-5.2120786,73237290.0
4322,14.454497,-5.2476406,73254240.0
4323,14.505325,-5.2926483,73271180.0
4324,14.520275,-5.321726,73288136.0
4325,14.533484,-5.320654,73305090.0
4326,14.540136,-5.25168,73322030.0
4327,14.557385,-5.3736434,73338984.0
4328,14.544779,-5.4000626,73355940.0
4329,14.532864,-5.426428,73372880.0
4330,14.530057,-5.4476967,73389830.0
4331,14.596004,-5.3591847,73406776.0
4332,14.49931,-5.4438086,73423730.0
4333,14.491945,-5.461833,73440680.0
4334,14.492821,-5.4664836,73457624.0
4335,14.487417,-5.466718,73474580.0
4336,14.638453,-5.416166,73491530.0
4337,14.661448,-5.420761,73508470.0
4338,14.688625,-5.414627,73525420.0
4339,14.708324,-5.413804,73542370.0
4340,14.7342205,-5.4151573,73559320.0
4341,14.733473,-5.4133124,73576270.0
4342,14.736703,-5.4245186,73593220.0
4343,14.735394,-5.438253,73610170.0
4344,14.741287,-5.435825,73627120.0
4345,14.758831,-5.438253,73644060.0
4346,14.747725,-5.4411983,73661016.0
4347,14.747725,-5.4411983,73677970.0
4348,14.73769,-5.448321,73694910.0
4349,14.7015705,-5.459291,73711864.0
4350,14.489929,-5.474725,73728820.0
4351,14.44751,-5.4601426,73745760.0
4352,14.430244,-5.482772,73762710.0
4353,14.42397,-5.486685,73779660.0
4354,14.522235,-5.4897165,73796610.0
4355,14.397713,-5.4855876,73813560.0
4356,14.346144,-5.472149,73830510.0
4357,14.289891,-5.4459105,73847460.0
4358,14.254881,-5.4181123,73864410.0
4359,14.331537,-5.4874806,73881350.0
4360,14.312917,-5.4866953,73898300.0
4361,14.216421,-5.3779573,73915256.0
4362,14.186678,-5.344952,73932200.0
4363,14.195048,-5.38962,73949150.0
4364,14.178591,-5.3620987,73966104.0
4365,14.162344,-5.3367853,73983050.0
4366,14.140019,-5.2036347,74000000.0
4367,14.139471,-5.1874113,74016950.0
4368,14.131535,-5.139571,74033896.0
4369,14.15485,-5.067015,74050850.0
4370,14.179055,-5.0402,74067790.0
4371,14.1276455,-5.1121244,74084744.0
4372,14.1394615,-5.0965104,74101700.0
4373,14.131682,-5.032997,74118640.0
4374,14.2774,-4.931035,74135590.0
4375,14.317715,-4.909573,74152540.0
4376,14.332207,-4.8993998,74169490.0
4377,14.342548,-4.878046,74186440.0
4378,14.231125,-4.86369,74203390.0
4379,14.364163,-4.874695,74220340.0
4380,14.271008,-4.832708,74237290.0
4381,14.275855,-4.831918,74254240.0
4382,14.291006,-4.817024,74271180.0
4383,14.378405,-4.8834257,74288136.0
4384,14.387064,-4.883293,74305090.0
4385,14.39627,-4.8865643,74322030.0
4386,14.399885,-4.8864207,74338984.0
4387,14.400115,-4.8880415,74355940.0
4388,14.371349,-4.781498,74372880.0
4389,14.428717,-4.901706,74389830.0
4390,14.434172,-4.8999977,74406776.0
4391,14.436935,-4.8800926,74423730.0
4392,14.440643,-4.8756504,74440680.0
4393,14.439646,-4.872372,74457624.0
4394,14.446596,-4.871912,74474580.0
4395,14.451,-4.8805723,74491530.0
4396,14.474876,-4.9224863,74508470.0
4397,14.496647,-4.9981384,74525420.0
4398,14.503403,-5.0221567,74542370.0
4399,14.495926,-5.0377274,74559320.0
4400,14.494179,-5.0677876,74576270.0
4401,14.513537,-5.07117,74593220.0
4402,14.53864,-5.140765,74610170.0
4403,14.516987,-5.2129803,74627120.0
4404,14.506304,-5.255252,74644060.0
4405,14.490032,-5.2784314,74661016.0
4406,14.49077,-5.283856,74677970.0
4407,14.487354,-5.327941,74694910.0
4408,14.457773,-5.378253,74711864.0
4409,14.417461,-5.4255323,74728820.0
4410,14.507528,-5.380181,74745760.0
4411,14.501545,-5.3952622,74762710.0
4412,14.380917,-5.489869,74779660.0
4413,14.436387,-5.478857,74796610.0
4414,14.383831,-5.532003,74813560.0
4415,14.35667,-5.55326,74830510.0
4416,14.326994,-5.5634828,74847460.0
4417,14.30466,-5.5658875,74864410.0
4418,14.105604,-5.5799866,74881350.0
4419,14.030102,-5.563304,74898300.0
4420,13.993702,-5.5406694,74915256.0
4421,14.071824,-5.6125793,74932200.0
4422,13.952547,-5.5329003,74949150.0
4423,13.972982,-5.5677023,74966104.0
4424,13.931795,-5.53695,74983050.0
4425,13.896572,-5.5007095,75000000.0
4426,13.858061,-5.48729,75016950.0
4427,13.859034,-5.4807525,75033896.0
4428,13.833761,-5.4408717,75050850.0
4429,13.827042,-5.3714066,75067790.0
4430,13.810601,-5.32174,75084744.0
4431,13.815683,-5.280509,75101700.0
4432,13.803105,-5.2586794,75118640.0
4433,13.798851,-5.2341003,75135590.0
4434,13.823723,-5.190197,75152540.0
4435,13.96517,-5.0512986,75169490.0
4436,13.910055,-5.0775137,75186440.0
4437,14.015821,-5.034068,75203390.0
4438,14.021374,-5.014012,75220340.0
4439,13.951895,-4.9921203,75237290.0
4440,14.061312,-4.992705,75254240.0
4441,14.057267,-4.9913197,75271180.0
4442,14.095347,-4.9740267,75288136.0
4443,14.010067,-4.982193,75305090.0
4444,14.187931,-4.9837556,75322030.0
4445,14.214451,-5.0075073,75338984.0
4446,14.1182,-4.9307823,75355940.0
4447,14.2387295,-5.0156817,75372880.0
4448,14.293566,-5.0572996,75389830.0
4449,14.305741,-5.137656,75406776.0
4450,14.325605,-5.15904,75423730.0
4451,14.322056,-5.1879053,75440680.0
4452,14.343523,-5.1846185,75457624.0
4453,14.335072,-5.207049,75474580.0
4454,14.328873,-5.290768,75491530.0
4455,14.353518,-5.35158,75508470.0
4456,14.375103,-5.260196,75525420.0
4457,14.305506,-5.4121113,75542370.0
4458,14.322409,-5.4233465,75559320.0
4459,14.314845,-5.4898314,75576270.0
4460,14.287308,-5.565407,75593220.0
4461,14.2477665,-5.610542,75610170.0
4462,14.254433,-5.637393,75627120.0
4463,14.253748,-5.6601286,75644060.0
4464,14.223407,-5.6999593,75661016.0
4465,14.161613,-5.7527547,75677970.0
4466,14.239624,-5.7253,75694910.0
4467,14.21451,-5.7690945,75711864.0
4468,14.219769,-5.7898154,75728820.0
4469,14.185719,-5.8101835,75745760.0
4470,14.126019,-5.8366904,75762710.0
4471,13.908796,-5.8359323,75779660.0
4472,13.859788,-5.848356,75796610.0
4473,13.833535,-5.8465915,75813560.0
4474,13.832272,-5.8529396,75830510.0
4475,13.789875,-5.851569,75847460.0
4476,13.837103,-5.8620896,75864410.0
4477,13.772859,-5.8444915,75881350.0
4478,13.750354,-5.8426256,75898300.0
4479,13.721827,-5.840142,75915256.0
4480,13.703713,-5.837258,75932200.0
4481,13.70075,-5.83848,75949150.0
4482,13.676428,-5.8146706,75966104.0
4483,13.623405,-5.748414,75983050.0
4484,13.606564,-5.6951513,76000000.0
4485,13.581516,-5.667345,76016950.0
4486,13.578066,-5.6510434,76033896.0
4487,13.565525,-5.6315904,76050850.0
4488,13.548262,-5.582052,76067790.0
4489,13.554537,-5.505108,76084744.0
4490,13.542805,-5.44359,76101700.0
4491,13.535027,-5.413995,76118640.0
4492,13.607843,-5.288719,76135590.0
4493,13.539284,-5.374424,76152540.0
4494,13.538065,-5.350237,76169490.0
4495,13.544512,-5.3277426,76186440.0
4496,13.561502,-5.303362,76203390.0
4497,13.695015,-5.169524,76220340.0
4498,13.734744,-5.130932,76237290.0
4499,13.7516365,-5.111047,76254240.0
4500,13.782492,-5.114232,76271180.0
4501,13.798599,-5.099409,76288136.0
4502,13.851021,-5.071433,76305090.0
4503,13.922633,-5.033471,76322030.0
4504,13.970321,-5.0106916,76338984.0
4505,13.990887,-5.0032816,76355940.0
4506,13.972326,-5.0126195,76372880.0
4507,14.0033245,-4.991966,76389830.0
4508,14.037762,-4.979844,76406776.0
4509,14.054203,-4.980278,76423730.0
4510,14.009232,-4.9792714,76440680.0
4511,14.188408,-5.011115,76457624.0
4512,14.079475,-4.9717355,76474580.0
4513,14.230677,-5.04088,76491530.0
4514,14.21829,-5.020435,76508470.0
4515,14.26167,-5.039236,76525420.0
4516,14.3277,-5.0866,76542370.0
4517,14.365452,-5.1256332,76559320.0
4518,14.395344,-5.181501,76576270.0
4519,14.403141,-5.16104,76593220.0
4520,14.44231,-5.207494,76610170.0
4521,14.471955,-5.276866,76627120.0
4522,14.485843,-5.3411756,76644060.0
4523,14.499565,-5.368556,76661016.0
4524,14.50495,-5.392466,76677970.0
4525,14.500634,-5.4158154,76694910.0
4526,14.513394,-5.466644,76711864.0
4527,14.492964,-5.542816,76728820.0
4528,14.53381,-5.4728703,76745760.0
4529,14.46537,-5.6139555,76762710.0
4530,14.455606,-5.630481,76779660.0
4531,14.457172,-5.639104,76796610.0
4532,14.430052,-5.6612697,76813560.0
4533,14.497093,-5.6466794,76830510.0
4534,14.45542,-5.699746,76847460.0
4535,14.429005,-5.7281156,76864410.0
4536,14.427074,-5.741929,76881350.0
4537,14.407269,-5.766378,76898300.0
4538,14.397306,-5.7744203,76915256.0
4539,14.376625,-5.791018,76932200.0
4540,14.219321,-5.789451,76949150.0
4541,14.146681,-5.789124,76966104.0
4542,14.062523,-5.793491,76983050.0
4543,14.026425,-5.7795897,77000000.0
4544,14.006467,-5.7804346,77016950.0
4545,13.998283,-5.7778144,77033896.0
4546,13.95216,-5.7696657,77050850.0
4547,13.8876095,-5.7160573,77067790.0
4548,13.930136,-5.772249,77084744.0
4549,13.903264,-5.751087,77101700.0
4550,13.818039,-5.6465416,77118640.0
4551,13.861642,-5.743612,77135590.0
4552,13.764772,-5.603853,77152540.0
4553,13.7554245,-5.629564,77169490.0
4554,13.74758,-5.600895,77186440.0
4555,13.724583,-5.577985,77203390.0
4556,13.746328,-5.5385127,77220340.0
4557,13.69537,-5.555708,77237290.0
4558,13.690926,-5.5309076,77254240.0
4559,13.692859,-5.508203,77271180.0
4560,13.7017,-5.3904843,77288136.0
4561,13.69603,-5.3708057,77305090.0
4562,13.656153,-5.4870424,77322030.0
4563,13.658075,-5.484183,77338984.0
4564,13.651003,-5.462576,77355940.0
4565,13.640085,-5.456176,77372880.0
4566,13.647675,-5.439476,77389830.0
4567,13.635845,-5.441201,77406776.0
4568,13.647675,-5.4160385,77423730.0
4569,13.628216,-5.4172883,77440680.0
4570,13.639317,-5.4239826,77457624.0
4571,13.6786785,-5.299916,77474580.0
4572,13.6464,-5.3908906,77491530.0
4573,13.633532,-5.394471,77508470.0
4574,13.635805,-5.3964653,77525420.0
4575,13.628519,-5.3780265,77542370.0
4576,13.634468,-5.3708777,77559320.0
4577,13.630201,-5.369756,77576270.0
4578,13.615662,-5.3735456,77593220.0
4579,13.60969,-5.372783,77610170.0
4580,13.635183,-5.354186,77627120.0
4581,13.696732,-5.2547064,77644060.0
4582,13.62956,-5.3519306,77661016.0
4583,13.634468,-5.3474402,77677970.0
4584,13.647734,-5.3510494,77694910.0
4585,13.702555,-5.244114,77711864.0
4586,13.702555,-5.244114,77728820.0
4587,13.707304,-5.241446,77745760.0
